1706859600,43189.57,43220.65,43189.56,43212.87
1706859900,43212.87,43217.99,43174.68,43176.38
1706860200,43176.38,43176.39,43127.27,43127.28
1706860500,43127.28,43127.28,43086.89,43086.89
1706860800,43086.9,43107.32,43086.89,43105.91
1706861100,43105.9,43107.97,43093.8,43093.8
1706861400,43093.8,43107.59,43021.27,43022.12
1706861700,43022.11,43039.81,43000.0,43037.23
1706862000,43037.22,43041.8,43003.19,43041.8
1706862300,43041.79,43060.31,43018.32,43035.68
1706862600,43035.67,43062.3,43023.73,43051.1
1706862900,43051.1,43051.11,43013.95,43022.72
1706863200,43022.71,43022.72,43004.91,43006.55
1706863500,43006.55,43006.55,42957.7,42964.07
1706863800,42964.07,42991.0,42964.06,42978.0
1706864100,42978.0,43041.1,42978.0,43015.99
1706864400,43015.99,43016.0,43000.0,43000.01
1706864700,43000.01,43000.01,42957.43,42986.62
1706865000,42986.63,42986.63,42971.1,42977.01
1706865300,42977.0,42999.03,42971.1,42971.1
1706865600,42971.11,43021.1,42963.7,43010.65
1706865900,43010.64,43081.09,43007.47,43050.0
1706866200,43050.0,43050.0,42991.46,42995.18
1706866500,42995.18,43020.61,42975.83,43016.46
1706866800,43016.46,43037.74,43016.41,43037.74
1706867100,43037.73,43037.74,42996.53,43001.58
1706867400,43001.58,43028.9,43001.51,43009.98
1706867700,43009.98,43010.01,42967.56,42980.91
1706868000,42980.91,42994.55,42953.46,42956.62
1706868300,42956.63,43003.13,42941.1,42961.1
1706868600,42961.11,42974.87,42944.42,42974.86
1706868900,42974.87,42998.0,42974.82,42997.95
1706869200,42997.95,43036.55,42997.95,43006.91
1706869500,43006.91,43033.43,43006.91,43021.65
1706869800,43021.65,43118.0,43021.65,43118.0
1706870100,43117.99,43118.0,43055.61,43085.27
1706870400,43085.27,43091.12,43076.21,43076.21
1706870700,43076.21,43101.1,43060.0,43100.0
1706871000,43100.0,43100.65,43082.63,43099.99
1706871300,43099.99,43140.0,43095.11,43122.48
1706871600,43122.47,43122.48,43084.33,43084.33
1706871900,43084.34,43095.12,43068.15,43083.74
1706872200,43083.74,43083.74,43078.5,43078.51
1706872500,43078.5,43078.51,43069.22,43069.22
1706872800,43069.22,43087.77,43060.0,43087.76
1706873100,43087.76,43176.47,43085.75,43152.87
1706873400,43152.88,43199.0,43151.26,43169.39
1706873700,43169.39,43169.39,43133.09,43142.01
1706874000,43142.01,43194.0,43142.0,43171.91
1706874300,43171.9,43198.32,43138.69,43138.73
1706874600,43138.74,43164.11,43138.73,43152.95
1706874900,43152.94,43152.95,43148.41,43148.41
1706875200,43148.42,43160.0,43089.6,43089.6
1706875500,43089.61,43090.63,43060.0,43065.0
1706875800,43065.01,43178.0,43065.0,43170.01
1706876100,43170.0,43215.49,43159.18,43199.31
1706876400,43199.32,43239.57,43185.35,43189.67
1706876700,43189.68,43215.67,43168.54,43215.66
